round,accuracy,reward
10,0.4734,0.06803999999999996
20,0.1015,0.0017500000000000128
30,0.1,0.0036000000000000003
40,0.1,0.0007000000000000006
50,0.1,0.0007000000000000006
60,0.1,0.0007000000000000006
70,0.1,0.0007000000000000006
80,0.1,0.0007000000000000006
90,0.1,0.0007000000000000006
100,0.1,0.0007000000000000006
110,0.1,0.0007000000000000006
120,0.1,0.0007000000000000006
130,0.1,0.0007000000000000006
140,0.1,0.0007000000000000006
150,0.1,0.0007000000000000006
160,0.1,0.0007000000000000006
170,0.1,0.0007000000000000006
180,0.1,0.0007000000000000006
190,0.1,0.0007000000000000006
200,0.1,0.0007000000000000006
210,0.1,0.0007000000000000006
220,0.1,0.0007000000000000006
230,0.1,0.0007000000000000006
240,0.1,0.0007000000000000006
250,0.1,0.0007000000000000006
260,0.1,0.0007000000000000006
270,0.1,0.0007000000000000006
280,0.1,0.0007000000000000006
290,0.1,0.0007000000000000006
300,0.1,0.0007000000000000006
310,0.1,0.0007000000000000006
320,0.1,0.0007000000000000006
330,0.1,0.0007000000000000006
340,0.1,0.0007000000000000006
350,0.1,0.0007000000000000006
360,0.1,0.0007000000000000006
370,0.1,0.0007000000000000006
380,0.1,0.0007000000000000006
390,0.1,0.0007000000000000006
400,0.1,0.0007000000000000006
410,0.1,0.0007000000000000006
420,0.1,0.0007000000000000006
430,0.1,0.0007000000000000006
440,0.1,0.0007000000000000006
450,0.1,0.0007000000000000006
460,0.1,0.0007000000000000006
470,0.1,0.0007000000000000006
480,0.1,0.0007000000000000006
490,0.1,0.0007000000000000006
500,0.1,0.0007000000000000006
510,0.1,0.0007000000000000006
520,0.1,0.0007000000000000006
530,0.1,0.0007000000000000006
540,0.1,0.0007000000000000006
550,0.1,0.0007000000000000006
560,0.1,0.0007000000000000006
570,0.1,0.0007000000000000006
580,0.1,0.0007000000000000006
590,0.1,0.0007000000000000006
600,0.1,0.0007000000000000006
610,0.1,0.0007000000000000006
620,0.1,0.0007000000000000006
630,0.1,0.0007000000000000006
640,0.1,0.0007000000000000006
650,0.1,0.0007000000000000006
660,0.1,0.0007000000000000006
670,0.1,0.0007000000000000006
680,0.1,0.0007000000000000006
690,0.1,0.0007000000000000006
700,0.1,0.0007000000000000006
710,0.1,0.0007000000000000006
720,0.1,0.0007000000000000006
730,0.1,0.0007000000000000006
740,0.1,0.0007000000000000006
750,0.1,0.0007000000000000006
760,0.1,0.0007000000000000006
770,0.1,0.0007000000000000006
780,0.1,0.0007000000000000006
790,0.1,0.0007000000000000006
800,0.1,0.0007000000000000006
810,0.1,0.0007000000000000006
820,0.1,0.0007000000000000006
830,0.1,0.0007000000000000006
840,0.1,0.0007000000000000006
850,0.1,0.0007000000000000006
860,0.1,0.0007000000000000006
870,0.1,0.0007000000000000006
880,0.1,0.0007000000000000006
890,0.1,0.0007000000000000006
900,0.1,0.0007000000000000006
910,0.1,0.0007000000000000006
920,0.1,0.0007000000000000006
930,0.1,0.0007000000000000006
940,0.1,0.0007000000000000006
950,0.1,0.0007000000000000006
960,0.1,0.0007000000000000006
970,0.1,0.0007000000000000006
980,0.1,0.0007000000000000006
990,0.1,0.0007000000000000006
1000,0.1,0.0007000000000000006
